"","PassengerId","Type","Survived","Pclass","Sex","Age","Alone","lnFare","Embarked_S","Embarked_C","Embarked_Q"
"786",368,"TRAIN",1,3,0,18,1,1.97812837997935,0,1,0
"787",369,"TRAIN",1,3,0,24,1,2.04769284336526,0,0,1
"788",370,"TRAIN",1,1,0,24,1,4.23844490619586,0,1,0
"789",371,"TRAIN",1,1,1,25,0,4.01533201819219,0,1,0
"790",372,"TRAIN",0,3,1,18,0,1.87115581420807,1,0,0
"791",373,"TRAIN",0,3,1,19,1,2.08567209143047,1,0,0
"792",374,"TRAIN",0,1,1,22,1,4.90995492057888,0,1,0
"793",375,"TRAIN",0,3,0,3,0,3.04808750388792,1,0,0
"794",376,"TRAIN",1,1,0,54,0,4.40880000780905,0,1,0
"795",377,"TRAIN",1,3,0,22,1,1.98100146886658,1,0,0
"796",378,"TRAIN",0,1,1,27,0,5.35422499848633,0,1,0
"797",379,"TRAIN",0,3,1,20,1,1.38941448845613,0,1,0
"798",380,"TRAIN",0,3,1,19,1,2.0509134580653,1,0,0
"799",381,"TRAIN",1,1,0,42,1,5.42726012246342,0,1,0
"800",382,"TRAIN",1,3,0,1,0,2.75631324223972,0,1,0
"801",383,"TRAIN",0,3,1,32,1,2.07002231976334,1,0,0
"802",384,"TRAIN",1,1,0,35,0,3.95124371858143,1,0,0
"803",385,"TRAIN",0,3,1,21,1,2.06633097252974,1,0,0
"804",386,"TRAIN",0,2,1,18,1,4.29728540621879,1,0,0
"805",387,"TRAIN",0,3,1,1,0,3.84801767545223,1,0,0
"806",388,"TRAIN",1,2,0,36,1,2.56494935746154,1,0,0
"807",389,"TRAIN",0,3,1,25,1,2.04500536435871,0,0,1
"808",390,"TRAIN",1,2,0,17,1,2.484906649788,0,1,0
"809",391,"TRAIN",1,1,1,36,0,4.78749174278205,1,0,0
"810",392,"TRAIN",1,3,1,21,1,2.05358512713461,1,0,0
"811",393,"TRAIN",0,3,1,28,0,2.07002231976334,1,0,0
"812",394,"TRAIN",1,1,0,23,0,4.7298184905532,0,1,0
"813",395,"TRAIN",1,3,0,24,0,2.81540871942271,1,0,0
"814",396,"TRAIN",0,3,1,22,1,2.05358512713461,1,0,0
"815",397,"TRAIN",0,3,0,31,1,2.06104842056294,1,0,0
"816",398,"TRAIN",0,2,1,46,1,3.25809653802148,1,0,0
"817",399,"TRAIN",0,2,1,23,1,2.35137525716348,1,0,0
"818",400,"TRAIN",1,2,0,28,1,2.53765721517353,1,0,0
"819",401,"TRAIN",1,3,1,39,1,2.07002231976334,1,0,0
"820",402,"TRAIN",0,3,1,26,1,2.08567209143047,1,0,0
"821",403,"TRAIN",0,3,0,21,0,2.28493015775532,1,0,0
"822",404,"TRAIN",0,3,1,28,0,2.76316950032329,1,0,0
"823",405,"TRAIN",0,3,0,20,1,2.15900336451602,1,0,0
"824",406,"TRAIN",0,2,1,34,0,3.04452243772342,1,0,0
"825",407,"TRAIN",0,3,1,51,1,2.04769284336526,1,0,0
"826",408,"TRAIN",1,2,1,3,0,2.93119375241642,1,0,0
"827",409,"TRAIN",0,3,1,21,1,2.0509134580653,1,0,0
"828",410,"TRAIN",0,3,0,8,0,3.23737171640403,1,0,0
"829",411,"TRAIN",0,3,1,21,1,2.06633097252974,1,0,0
"830",412,"TRAIN",0,3,1,24,1,1.9254595976159,0,0,1
"831",413,"TRAIN",1,1,0,33,0,4.49980967033027,0,0,1
"832",414,"TRAIN",0,2,1,24,1,0,1,0,0
"833",415,"TRAIN",1,3,1,44,1,2.07002231976334,1,0,0
"834",416,"TRAIN",0,3,0,23,1,2.08567209143047,1,0,0
"835",417,"TRAIN",1,2,0,34,0,3.48124008933569,1,0,0
"836",418,"TRAIN",1,2,0,18,0,2.56494935746154,1,0,0
"837",419,"TRAIN",0,2,1,30,1,2.56494935746154,1,0,0
"838",420,"TRAIN",0,3,0,10,0,3.18428438009858,1,0,0
"839",421,"TRAIN",0,3,1,33,1,2.06633097252974,0,1,0
"840",422,"TRAIN",0,3,1,21,1,2.04553567965004,0,0,1
"841",423,"TRAIN",0,3,1,29,1,2.0636931847117,1,0,0
"842",424,"TRAIN",0,3,0,28,0,2.66722820658195,1,0,0
"843",425,"TRAIN",0,3,1,18,0,3.00630122490323,1,0,0
"844",426,"TRAIN",0,3,1,36,1,1.98100146886658,1,0,0
"845",427,"TRAIN",1,2,0,28,0,3.25809653802148,1,0,0
"846",428,"TRAIN",1,2,0,19,1,3.25809653802148,1,0,0
"847",429,"TRAIN",0,3,1,65,1,2.04769284336526,0,0,1
"848",430,"TRAIN",1,3,1,32,1,2.08567209143047,1,0,0
"849",431,"TRAIN",1,1,1,28,1,3.27902974768795,1,0,0
"850",432,"TRAIN",1,3,0,19,0,2.77881927199042,1,0,0
"851",433,"TRAIN",1,2,0,42,0,3.25809653802148,1,0,0
"852",434,"TRAIN",0,3,1,17,1,1.96360972615471,1,0,0
"853",435,"TRAIN",0,1,1,50,0,4.02356438016105,1,0,0
"854",436,"TRAIN",1,1,0,14,0,4.78749174278205,1,0,0
"855",437,"TRAIN",0,3,0,21,0,3.53732955598674,1,0,0
"856",438,"TRAIN",1,2,0,24,0,2.93119375241642,1,0,0
"857",439,"TRAIN",0,1,1,64,0,5.57215403217776,1,0,0
"858",440,"TRAIN",0,2,1,31,1,2.35137525716348,1,0,0
"859",441,"TRAIN",1,2,0,45,0,3.26766598903763,1,0,0
"860",442,"TRAIN",0,3,1,20,1,2.2512917986065,1,0,0
"861",443,"TRAIN",0,3,1,25,0,2.0509134580653,1,0,0
"862",444,"TRAIN",1,2,0,28,1,2.56494935746154,1,0,0
"863",445,"TRAIN",1,3,1,24,1,2.09340608203021,1,0,0
"864",446,"TRAIN",1,1,1,4,0,4.40498970368517,1,0,0
"865",447,"TRAIN",1,2,0,13,0,2.9704144655697,1,0,0
"866",448,"TRAIN",1,1,1,34,1,3.27902974768795,1,0,0
"867",449,"TRAIN",1,3,0,5,0,2.95794213663839,0,1,0
"868",450,"TRAIN",1,1,1,52,1,3.41772668361337,1,0,0
"869",451,"TRAIN",0,2,1,36,0,3.32323584019244,1,0,0
"870",452,"TRAIN",0,3,1,36.5,0,2.99406588590098,1,0,0
"871",453,"TRAIN",0,1,1,30,1,3.32323584019244,0,1,0
"872",454,"TRAIN",1,1,1,49,0,4.48980647141294,0,1,0
"873",455,"TRAIN",0,3,1,32,1,2.08567209143047,1,0,0
"874",456,"TRAIN",1,3,1,29,1,2.06633097252974,0,1,0
"875",457,"TRAIN",0,1,1,65,1,3.27902974768795,1,0,0
"876",458,"TRAIN",1,1,0,35,0,3.94859598565899,1,0,0
"877",459,"TRAIN",1,2,0,50,1,2.35137525716348,1,0,0
"878",460,"TRAIN",0,3,1,65,1,2.04769284336526,0,0,1
"879",461,"TRAIN",1,1,1,48,1,3.27902974768795,1,0,0
"880",462,"TRAIN",0,3,1,34,1,2.08567209143047,1,0,0
"881",463,"TRAIN",0,1,1,47,1,3.65065824129374,1,0,0
"882",464,"TRAIN",0,2,1,48,1,2.56494935746154,1,0,0
"883",465,"TRAIN",0,3,1,32,1,2.08567209143047,1,0,0
"884",466,"TRAIN",0,3,1,38,1,1.95302761682418,1,0,0
"885",467,"TRAIN",0,2,1,24,1,0,1,0,0
"886",468,"TRAIN",0,1,1,56,1,3.27902974768795,1,0,0
"887",469,"TRAIN",0,3,1,25,1,2.04446182278381,0,0,1
"888",470,"TRAIN",1,3,0,0.75,0,2.95794213663839,0,1,0
"889",471,"TRAIN",0,3,1,36,1,1.98100146886658,1,0,0
"890",472,"TRAIN",0,3,1,38,1,2.15900336451602,1,0,0
"891",473,"TRAIN",1,2,0,33,0,3.32323584019244,1,0,0
"892",474,"TRAIN",1,2,0,23,1,2.62406696194463,0,1,0
"893",475,"TRAIN",0,3,0,22,1,2.28620161374352,1,0,0
"894",476,"TRAIN",0,1,1,47,1,3.95124371858143,1,0,0
"895",477,"TRAIN",0,2,1,34,0,3.04452243772342,1,0,0
"896",478,"TRAIN",0,3,1,29,0,1.95243169461695,1,0,0
"897",479,"TRAIN",0,3,1,22,1,2.0176725152822,1,0,0
"898",480,"TRAIN",1,3,0,2,0,2.50858248547328,1,0,0
"899",481,"TRAIN",0,3,1,9,0,3.84801767545223,1,0,0
"900",482,"TRAIN",0,2,1,24,1,0,1,0,0
"901",483,"TRAIN",0,3,1,50,1,2.08567209143047,1,0,0
"902",484,"TRAIN",1,3,0,63,1,2.26046016669337,1,0,0
"903",485,"TRAIN",1,1,1,25,0,4.51172945766992,0,1,0
"904",486,"TRAIN",0,3,0,8,0,3.23737171640403,1,0,0
"905",487,"TRAIN",1,1,0,35,0,4.49980967033027,1,0,0
"906",488,"TRAIN",0,1,1,58,1,3.39114704580865,0,1,0
"907",489,"TRAIN",0,3,1,30,1,2.08567209143047,1,0,0
"908",490,"TRAIN",1,3,1,9,0,2.76631910922619,1,0,0
"909",491,"TRAIN",0,3,1,36.5,0,2.99406588590098,1,0,0
"910",492,"TRAIN",0,3,1,21,1,1.98100146886658,1,0,0
"911",493,"TRAIN",0,1,1,55,1,3.41772668361337,1,0,0
"912",494,"TRAIN",0,1,1,70.5,1,3.90205751446006,0,1,0
"913",495,"TRAIN",0,3,1,21,1,2.08567209143047,1,0,0
"914",496,"TRAIN",0,3,1,26,1,2.67126864412075,0,1,0
"915",497,"TRAIN",1,1,0,54,0,4.36012222518012,0,1,0
"916",498,"TRAIN",0,3,1,40.5,1,2.71469474382088,1,0,0
"917",499,"TRAIN",0,1,0,25,0,5.02091560350381,1,0,0
"918",500,"TRAIN",0,3,1,24,1,2.05358512713461,1,0,0
"919",501,"TRAIN",0,3,1,17,1,2.15900336451602,1,0,0
"920",502,"TRAIN",0,3,0,21,1,2.04769284336526,0,0,1
"921",503,"TRAIN",0,3,0,22,1,2.03198299052013,0,0,1
"922",504,"TRAIN",0,3,0,37,1,2.26046016669337,1,0,0
"923",505,"TRAIN",1,1,0,16,1,4.46014441393783,1,0,0
"924",506,"TRAIN",0,1,1,18,0,4.69043002993891,0,1,0
"925",507,"TRAIN",1,2,0,33,0,3.25809653802148,1,0,0
"926",508,"TRAIN",1,1,1,42,1,3.27902974768795,1,0,0
"927",509,"TRAIN",0,3,1,28,1,3.1146258034944,1,0,0
"928",510,"TRAIN",1,3,1,26,1,4.03416629910613,1,0,0
"929",511,"TRAIN",1,3,1,29,1,2.04769284336526,0,0,1
"930",512,"TRAIN",0,3,1,32,1,2.08567209143047,1,0,0
"931",513,"TRAIN",1,1,1,36,1,3.26909354102882,1,0,0
"932",514,"TRAIN",1,1,0,54,0,4.0842942263686,0,1,0
"933",515,"TRAIN",0,3,1,24,1,2.0143428636837,1,0,0
"934",516,"TRAIN",0,1,1,47,1,3.5269721022703,1,0,0
"935",517,"TRAIN",1,2,0,34,1,2.35137525716348,1,0,0
"936",518,"TRAIN",0,3,1,26,1,3.18428438009858,0,0,1
"937",519,"TRAIN",1,2,0,36,0,3.25809653802148,1,0,0
"938",520,"TRAIN",0,3,1,32,1,2.06633097252974,1,0,0
"939",521,"TRAIN",1,1,0,30,1,4.53796143629464,1,0,0
"940",522,"TRAIN",0,3,1,22,1,2.06633097252974,1,0,0
"941",523,"TRAIN",0,3,1,22.5,1,1.9775472339985,0,1,0
"942",524,"TRAIN",1,1,0,44,0,4.06008432553699,0,1,0
"943",525,"TRAIN",0,3,1,25,1,1.97812837997935,0,1,0
"944",526,"TRAIN",0,3,1,40.5,1,2.04769284336526,0,0,1
"945",527,"TRAIN",1,2,0,50,1,2.35137525716348,1,0,0
"946",528,"TRAIN",0,1,1,57,1,5.40168229234028,1,0,0
"947",529,"TRAIN",0,3,1,39,1,2.07002231976334,1,0,0
"948",530,"TRAIN",0,2,1,23,0,2.4423470353692,1,0,0
"949",531,"TRAIN",1,2,0,2,0,3.25809653802148,1,0,0
"950",532,"TRAIN",0,3,1,25,1,1.97812837997935,0,1,0
"951",533,"TRAIN",0,3,1,17,0,1.97812837997935,0,1,0
"952",534,"TRAIN",1,3,0,9,0,3.10719761677404,0,1,0
"953",535,"TRAIN",0,3,0,30,1,2.15900336451602,1,0,0
"954",536,"TRAIN",1,2,0,7,0,3.26766598903763,1,0,0
"955",537,"TRAIN",0,1,1,45,1,3.27902974768795,1,0,0
"956",538,"TRAIN",1,1,0,30,1,4.66744051171422,0,1,0
"957",539,"TRAIN",0,3,1,40.5,1,2.67414864942653,1,0,0
"958",540,"TRAIN",1,1,0,22,0,3.90197266957464,0,1,0
"959",541,"TRAIN",1,1,0,36,0,4.26267987704132,1,0,0
"960",542,"TRAIN",0,3,0,9,0,3.44281905635297,1,0,0
"961",543,"TRAIN",0,3,0,11,0,3.44281905635297,1,0,0
"962",544,"TRAIN",1,2,1,32,0,3.25809653802148,1,0,0
"963",545,"TRAIN",0,1,1,50,0,4.66744051171422,0,1,0
"964",546,"TRAIN",0,1,1,64,1,3.25809653802148,1,0,0
"965",547,"TRAIN",1,2,0,19,0,3.25809653802148,1,0,0
"966",548,"TRAIN",1,2,1,29,1,2.62918735267649,0,1,0
"967",549,"TRAIN",0,3,1,33,0,3.02164365533849,1,0,0
"968",550,"TRAIN",1,2,1,8,0,3.60413822565885,1,0,0
"969",551,"TRAIN",1,1,1,17,0,4.70847829690348,0,1,0
"970",552,"TRAIN",0,2,1,27,1,3.25809653802148,1,0,0
"971",553,"TRAIN",0,3,1,26,1,2.05786033364623,0,0,1
"972",554,"TRAIN",1,3,1,22,1,1.9775472339985,0,1,0
"973",555,"TRAIN",1,3,0,22,1,2.0509134580653,1,0,0
"974",556,"TRAIN",0,1,1,62,1,3.27902974768795,1,0,0
"975",557,"TRAIN",1,1,0,48,0,3.67882911826043,0,1,0
"976",558,"TRAIN",0,1,1,32.5,1,5.42726012246342,0,1,0
"977",559,"TRAIN",1,1,0,39,0,4.37764203635606,1,0,0
"978",560,"TRAIN",1,3,0,36,0,2.85647020622048,1,0,0
"979",561,"TRAIN",0,3,1,65,1,2.04769284336526,0,0,1
"980",562,"TRAIN",0,3,1,40,1,2.06633097252974,1,0,0
"981",563,"TRAIN",0,2,1,28,1,2.60268968544438,1,0,0
"982",564,"TRAIN",0,3,1,32,1,2.08567209143047,1,0,0
"983",565,"TRAIN",0,3,0,23,1,2.08567209143047,1,0,0
"984",566,"TRAIN",0,3,1,24,0,3.18428438009858,1,0,0
"985",567,"TRAIN",0,3,1,19,1,2.06633097252974,1,0,0
"986",568,"TRAIN",0,3,0,29,0,3.04808750388792,1,0,0
"987",569,"TRAIN",0,3,1,25,1,1.97812837997935,0,1,0
"988",570,"TRAIN",1,3,1,32,1,2.06104842056294,1,0,0
"989",571,"TRAIN",1,2,1,62,1,2.35137525716348,1,0,0
"990",572,"TRAIN",1,1,0,53,0,3.94117784259164,1,0,0
"991",573,"TRAIN",1,1,1,36,1,3.27289041317444,1,0,0
"992",574,"TRAIN",1,3,0,24,1,2.04769284336526,0,0,1
"993",575,"TRAIN",0,3,1,16,1,2.08567209143047,1,0,0
"994",576,"TRAIN",0,3,1,19,1,2.67414864942653,1,0,0
"995",577,"TRAIN",1,2,0,34,1,2.56494935746154,1,0,0
"996",578,"TRAIN",1,1,0,39,0,4.02356438016105,1,0,0
"997",579,"TRAIN",0,3,0,18,0,2.67126864412075,0,1,0
"998",580,"TRAIN",1,3,1,32,1,2.07002231976334,1,0,0
"999",581,"TRAIN",1,2,0,25,0,3.40119738166216,1,0,0
"1000",582,"TRAIN",1,1,0,39,0,4.70847829690348,0,1,0
"1001",583,"TRAIN",0,2,1,54,1,3.25809653802148,1,0,0
"1002",584,"TRAIN",0,1,1,36,1,3.69199958145018,0,1,0
"1003",585,"TRAIN",0,3,1,33,1,2.16475877608664,0,1,0
"1004",586,"TRAIN",1,1,0,18,0,4.37764203635606,1,0,0
"1005",587,"TRAIN",0,2,1,47,1,2.70805020110221,1,0,0
"1006",588,"TRAIN",1,1,1,60,0,4.37197629882038,0,1,0
"1007",589,"TRAIN",0,3,1,22,1,2.08567209143047,1,0,0
"1008",590,"TRAIN",0,3,1,32,1,2.08567209143047,1,0,0
"1009",591,"TRAIN",0,3,1,35,1,1.96360972615471,1,0,0
"1010",592,"TRAIN",1,1,0,52,0,4.36012222518012,0,1,0
"1011",593,"TRAIN",0,3,1,47,1,1.98100146886658,1,0,0
"1012",594,"TRAIN",0,3,0,24,0,2.04769284336526,0,0,1
"1013",595,"TRAIN",0,2,1,37,0,3.25809653802148,1,0,0
"1014",596,"TRAIN",0,3,1,36,0,3.18428438009858,1,0,0
"1015",597,"TRAIN",1,2,0,20,1,3.49650756146648,1,0,0
"1016",598,"TRAIN",0,3,1,49,1,0,1,0,0
"1017",599,"TRAIN",0,3,1,22.5,1,1.9775472339985,0,1,0
"1018",600,"TRAIN",1,1,1,49,0,4.04180839051927,0,1,0
"1019",601,"TRAIN",1,2,0,24,0,3.29583686600433,1,0,0
"1020",602,"TRAIN",0,3,1,21,1,2.06633097252974,1,0,0
"1021",603,"TRAIN",0,1,1,42,1,3.74714836223791,1,0,0
"1022",604,"TRAIN",0,3,1,44,1,2.08567209143047,1,0,0
"1023",605,"TRAIN",1,1,1,35,1,3.27902974768795,0,1,0
"1024",606,"TRAIN",0,3,1,36,0,2.74406063862524,1,0,0
"1025",607,"TRAIN",0,3,1,30,1,2.06633097252974,1,0,0
"1026",608,"TRAIN",1,1,1,27,1,3.41772668361337,1,0,0
"1027",609,"TRAIN",1,2,0,22,0,3.72760004222554,0,1,0
"1028",610,"TRAIN",1,1,0,40,1,5.03345623750696,1,0,0
"1029",611,"TRAIN",0,3,0,39,0,3.44281905635297,1,0,0
"1030",612,"TRAIN",0,3,1,23,1,1.95302761682418,1,0,0
"1031",613,"TRAIN",1,3,0,18,0,2.7408400239252,0,0,1
"1032",614,"TRAIN",0,3,1,65,1,2.04769284336526,0,0,1
"1033",615,"TRAIN",0,3,1,35,1,2.08567209143047,1,0,0
"1034",616,"TRAIN",1,2,0,24,0,4.17438726989564,1,0,0
"1035",617,"TRAIN",0,3,1,34,0,2.66722820658195,1,0,0
"1036",618,"TRAIN",0,3,0,26,0,2.77881927199042,1,0,0
"1037",619,"TRAIN",1,2,0,4,0,3.66356164612965,1,0,0
"1038",620,"TRAIN",0,2,1,26,1,2.35137525716348,1,0,0
"1039",621,"TRAIN",0,3,1,27,0,2.6709850297652,0,1,0
"1040",622,"TRAIN",1,1,1,42,0,3.96184501801123,1,0,0
"1041",623,"TRAIN",1,3,1,20,0,2.75631324223972,0,1,0
"1042",624,"TRAIN",0,3,1,21,1,2.06104842056294,1,0,0
"1043",625,"TRAIN",0,3,1,21,1,2.77881927199042,1,0,0
"1044",626,"TRAIN",0,1,1,61,1,3.4757109858218,1,0,0
"1045",627,"TRAIN",0,2,1,57,1,2.51365606307399,0,0,1
"1046",628,"TRAIN",1,1,0,21,1,4.35617406834722,1,0,0
"1047",629,"TRAIN",0,3,1,26,1,2.06633097252974,1,0,0
"1048",630,"TRAIN",0,3,1,25,1,2.04553567965004,0,0,1
"1049",631,"TRAIN",1,1,1,70.5,1,3.40119738166216,1,0,0
"1050",632,"TRAIN",0,3,1,51,1,1.95362318411961,1,0,0
"1051",633,"TRAIN",1,1,1,32,1,3.41772668361337,0,1,0
"1052",634,"TRAIN",0,1,1,40,1,0,1,0,0
"1053",635,"TRAIN",0,3,0,9,0,3.32862668882732,1,0,0
"1054",636,"TRAIN",1,2,0,28,1,2.56494935746154,1,0,0
"1055",637,"TRAIN",0,3,1,32,1,2.07002231976334,1,0,0
"1056",638,"TRAIN",0,2,1,31,0,3.26766598903763,1,0,0
"1057",639,"TRAIN",0,3,0,41,0,3.68103627665291,1,0,0
"1058",640,"TRAIN",0,3,1,30,0,2.77881927199042,1,0,0
"1059",641,"TRAIN",0,3,1,20,1,2.06104842056294,1,0,0
"1060",642,"TRAIN",1,1,0,24,1,4.23844490619586,0,1,0
"1061",643,"TRAIN",0,3,0,2,0,3.32862668882732,1,0,0
"1062",644,"TRAIN",1,3,1,28,1,4.03416629910613,1,0,0
"1063",645,"TRAIN",1,3,0,0.75,0,2.95794213663839,0,1,0
"1064",646,"TRAIN",1,1,1,48,0,4.34028233996554,0,1,0
"1065",647,"TRAIN",0,3,1,19,1,2.06633097252974,1,0,0
"1066",648,"TRAIN",1,1,1,56,1,3.56953269648137,0,1,0
"1067",649,"TRAIN",0,3,1,32,1,2.02154756326093,1,0,0
"1068",650,"TRAIN",1,3,0,23,1,2.02154756326093,1,0,0
"1069",651,"TRAIN",0,3,1,21,1,2.06633097252974,1,0,0
"1070",652,"TRAIN",1,2,0,18,0,3.13549421592915,1,0,0
"1071",653,"TRAIN",0,3,1,21,1,2.13218815448838,1,0,0
"1072",654,"TRAIN",1,3,0,19,1,2.05786033364623,0,0,1
"1073",655,"TRAIN",0,3,0,18,1,1.90954250488444,0,0,1
"1074",656,"TRAIN",0,2,1,24,0,4.29728540621879,1,0,0
"1075",657,"TRAIN",0,3,1,21,1,2.06633097252974,1,0,0
"1076",658,"TRAIN",0,3,0,32,0,2.7408400239252,0,0,1
"1077",659,"TRAIN",0,2,1,23,1,2.56494935746154,1,0,0
"1078",660,"TRAIN",0,1,1,58,0,4.7298184905532,0,1,0
"1079",661,"TRAIN",1,1,1,50,0,4.89522444258493,1,0,0
"1080",662,"TRAIN",0,3,1,40,1,1.9775472339985,0,1,0
"1081",663,"TRAIN",0,1,1,47,1,3.24210395098741,1,0,0
"1082",664,"TRAIN",0,3,1,36,1,2.0143428636837,1,0,0
"1083",665,"TRAIN",1,3,1,20,0,2.07002231976334,1,0,0
"1084",666,"TRAIN",0,2,1,32,0,4.29728540621879,1,0,0
"1085",667,"TRAIN",0,2,1,25,1,2.56494935746154,1,0,0
"1086",668,"TRAIN",0,3,1,26,1,2.0509134580653,1,0,0
"1087",669,"TRAIN",0,3,1,43,1,2.08567209143047,1,0,0
"1088",670,"TRAIN",1,1,0,35,0,3.95124371858143,1,0,0
"1089",671,"TRAIN",1,2,0,40,0,3.66356164612965,1,0,0
"1090",672,"TRAIN",0,1,1,31,0,3.95124371858143,1,0,0
"1091",673,"TRAIN",0,2,1,70,1,2.35137525716348,1,0,0
"1092",674,"TRAIN",1,2,1,31,1,2.56494935746154,1,0,0
"1093",675,"TRAIN",0,2,1,24,1,0,1,0,0
"1094",676,"TRAIN",0,3,1,18,1,2.0509134580653,1,0,0
"1095",677,"TRAIN",0,3,1,24.5,1,2.08567209143047,1,0,0
"1096",678,"TRAIN",1,3,0,18,1,2.28662846036978,1,0,0
"1097",679,"TRAIN",0,3,0,43,0,3.84801767545223,1,0,0
"1098",680,"TRAIN",1,1,1,36,0,6.23896738717366,0,1,0
"1099",681,"TRAIN",0,3,0,18,1,2.09648300753469,0,0,1
"1100",682,"TRAIN",1,1,1,27,1,4.34028233996554,0,1,0
"1101",683,"TRAIN",0,3,1,20,1,2.22191718992659,1,0,0
"1102",684,"TRAIN",0,3,1,14,0,3.84801767545223,1,0,0
"1103",685,"TRAIN",0,2,1,60,0,3.66356164612965,1,0,0
"1104",686,"TRAIN",0,2,1,25,0,3.72760004222554,0,1,0
"1105",687,"TRAIN",0,3,1,14,0,3.68103627665291,1,0,0
"1106",688,"TRAIN",0,3,1,19,1,2.31952086970025,1,0,0
"1107",689,"TRAIN",0,3,1,18,1,2.05358512713461,1,0,0
"1108",690,"TRAIN",1,1,0,15,0,5.35345638166308,1,0,0
"1109",691,"TRAIN",1,1,1,31,0,4.04305126783455,1,0,0
"1110",692,"TRAIN",1,3,0,4,0,2.59650019966543,0,1,0
"1111",693,"TRAIN",1,3,1,28,1,4.03416629910613,1,0,0
"1112",694,"TRAIN",0,3,1,25,1,1.9775472339985,0,1,0
"1113",695,"TRAIN",0,1,1,60,1,3.27902974768795,1,0,0
"1114",696,"TRAIN",0,2,1,52,1,2.60268968544438,1,0,0
"1115",697,"TRAIN",0,3,1,44,1,2.08567209143047,1,0,0
"1116",698,"TRAIN",1,3,0,17,1,2.04553567965004,0,0,1
"1117",699,"TRAIN",0,1,1,49,0,4.70847829690348,0,1,0
"1118",700,"TRAIN",0,3,1,42,1,2.03470564783844,1,0,0
"1119",701,"TRAIN",1,1,0,18,0,5.42726012246342,0,1,0
"1120",702,"TRAIN",1,1,1,35,1,3.26909354102882,1,0,0
"1121",703,"TRAIN",0,3,0,18,0,2.6709850297652,0,1,0
"1122",704,"TRAIN",0,3,1,25,1,2.04662130172758,0,0,1
"1123",705,"TRAIN",0,3,1,26,0,2.06104842056294,1,0,0
"1124",706,"TRAIN",0,2,1,39,1,3.25809653802148,1,0,0
"1125",707,"TRAIN",1,2,0,45,1,2.60268968544438,1,0,0
"1126",708,"TRAIN",1,1,1,42,1,3.26909354102882,1,0,0
"1127",709,"TRAIN",1,1,0,22,1,5.02091560350381,1,0,0
"1128",710,"TRAIN",1,3,1,7,0,2.7243040552851,0,1,0
"1129",711,"TRAIN",1,1,0,24,1,3.90205751446006,0,1,0
"1130",712,"TRAIN",0,1,1,42,1,3.27902974768795,1,0,0
"1131",713,"TRAIN",1,1,1,48,0,3.95124371858143,1,0,0
"1132",714,"TRAIN",0,3,1,29,1,2.24953235695956,1,0,0
"1133",715,"TRAIN",0,2,1,52,1,2.56494935746154,1,0,0
"1134",716,"TRAIN",0,3,1,19,1,2.03470564783844,1,0,0
"1135",717,"TRAIN",1,1,0,38,1,5.42726012246342,0,1,0
"1136",718,"TRAIN",1,2,0,27,1,2.35137525716348,1,0,0
"1137",719,"TRAIN",0,3,1,26,1,2.7408400239252,0,0,1
"1138",720,"TRAIN",0,3,1,33,1,2.0509134580653,1,0,0
"1139",721,"TRAIN",1,2,0,6,0,3.49650756146648,1,0,0
"1140",722,"TRAIN",0,3,1,17,0,1.95362318411961,1,0,0
"1141",723,"TRAIN",0,2,1,34,1,2.56494935746154,1,0,0
"1142",724,"TRAIN",0,2,1,50,1,2.56494935746154,1,0,0
"1143",725,"TRAIN",1,1,1,27,0,3.97217692824789,1,0,0
"1144",726,"TRAIN",0,3,1,20,1,2.15900336451602,1,0,0
"1145",727,"TRAIN",1,2,0,30,0,3.04452243772342,1,0,0
"1146",728,"TRAIN",1,3,0,17,1,2.04607863801071,0,0,1
"1147",729,"TRAIN",0,2,1,25,0,3.25809653802148,1,0,0
"1148",730,"TRAIN",0,3,0,25,0,2.07002231976334,1,0,0
"1149",731,"TRAIN",1,1,0,29,1,5.35345638166308,1,0,0
"1150",732,"TRAIN",0,3,1,11,1,2.93319175507909,0,1,0
"1151",733,"TRAIN",0,2,1,24,1,0,1,0,0
"1152",734,"TRAIN",0,2,1,23,1,2.56494935746154,1,0,0
"1153",735,"TRAIN",0,2,1,23,1,2.56494935746154,1,0,0
"1154",736,"TRAIN",0,3,1,28.5,1,2.77881927199042,1,0,0
"1155",737,"TRAIN",0,3,0,48,0,3.53732955598674,1,0,0
"1156",738,"TRAIN",1,1,1,35,1,6.23896738717366,0,1,0
"1157",739,"TRAIN",0,3,1,21,1,2.06633097252974,1,0,0
"1158",740,"TRAIN",0,3,1,21,1,2.06633097252974,1,0,0
"1159",741,"TRAIN",1,1,1,41,1,3.40119738166216,1,0,0
"1160",742,"TRAIN",0,1,1,36,0,4.36754731340905,1,0,0
"1161",743,"TRAIN",1,1,0,21,0,5.5697747781408,0,1,0
"1162",744,"TRAIN",0,3,1,24,0,2.77881927199042,1,0,0
"1163",745,"TRAIN",1,3,1,31,1,2.07002231976334,1,0,0
"1164",746,"TRAIN",0,1,1,70,0,4.26267987704132,1,0,0
"1165",747,"TRAIN",0,3,1,16,0,3.00815479355255,1,0,0
"1166",748,"TRAIN",1,2,0,30,1,2.56494935746154,1,0,0
"1167",749,"TRAIN",0,1,1,19,0,3.97217692824789,1,0,0
